frequency,monetary,avg_order_value,frequency,unique_categories,unique_sellers,avg_review_score,late_delivery_ratio,avg_installments,max_installments,payment_method_count,preferred_payment_type,state,latitude,longitude,churn_label
1,89.88000000000001,89.88000000000001,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MS,-20.44203117459644,-54.65570858339411,0
1,103.55,103.55,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,SP,-23.022604507462635,-45.55014063823669,1
1,160.14,160.14,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,ES,-20.300386737835463,-40.294909189109056,0
1,46.0,46.0,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,RJ,-22.999729789317986,-43.40102857081416,1
1,63.46,63.46,1,1,1,3.0,0.0,6.0,6.0,1,credit_card,MG,-20.714607536090814,-46.62745917515883,0
1,145.0,145.0,1,1,1,5.0,1.0,3.0,3.0,1,credit_card,SP,-22.863237232686377,-47.149927027967614,0
1,136.4,136.4,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MG,-21.55898220957026,-45.44596171571256,0
1,34.24,34.24,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,MG,-19.900800585847936,-49.36873038231209,1
1,146.44,146.44,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.773618595261382,-45.40629135244626,1
1,257.94,128.97,1,1,1,1.0,0.0,8.0,8.0,1,credit_card,SC,-26.96656473994394,-48.63597308918342,0
1,240.23,240.23,1,1,1,3.0,0.0,2.0,2.0,1,credit_card,RS,-30.045334127074696,-51.13161304767922,1
2,175.31,87.655,2,1,1,5.0,0.0,2.5,3.0,1,credit_card,MG,-19.74484655676949,-47.95471537219475,1
1,74.16,74.16,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-22.488836738837342,-47.20945249793251,1
1,338.0,338.0,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.57464137439276,-46.03994895335152,0
1,183.65,183.65,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,RJ,-22.906759299341577,-43.55238569887915,0
2,38.24,19.12,2,2,1,5.0,0.0,1.0,1.0,1,boleto,PR,-25.41736121752996,-49.260669826665286,1
1,753.94,376.97,1,1,1,5.0,0.0,1.0,1.0,1,boleto,PR,-26.226542116388647,-52.67450572763438,1
1,64.09,64.09,1,1,1,3.0,0.0,2.0,2.0,1,credit_card,MG,-19.840185204529966,-43.95929820167508,1
1,59.47,59.47,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-23.6881812703052,-46.63754496306059,0
1,91.18,91.18,1,1,1,4.0,0.0,5.0,5.0,1,credit_card,PR,-23.30126052576888,-51.363238837822735,1
1,83.33,83.33,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SC,-28.66205454652089,-49.42485834186079,0
1,28.46,28.46,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,SP,-22.948072258622616,-47.0811460852746,1
1,53.3,53.3,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.195197791637334,-46.89699005515508,0
1,76.28999999999999,76.28999999999999,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.99530054012352,-46.259498153733134,0
1,403.32,403.32,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SP,-22.73445257995824,-47.17683367865106,0
3,341.78,85.445,3,3,3,4.5,0.0,4.0,4.0,1,credit_card,RS,-29.116168772113053,-51.12537662742017,1
1,103.5,51.75,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.21027641389414,-46.8444842791025,0
1,211.89,211.89,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.65098536843444,-46.76649468766166,0
1,111.4,111.4,1,1,1,2.0,0.0,3.0,3.0,1,credit_card,PR,-25.5175752570784,-49.24138062573028,0
1,143.32,143.32,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-22.665674401855373,-50.41515556574495,0
1,45.95,45.95,1,1,1,5.0,0.0,1.0,1.0,1,voucher,SP,-23.67650837379984,-46.60515537068292,1
1,223.26,223.26,1,1,1,1.0,1.0,5.0,5.0,1,voucher,RJ,-22.94109423417102,-43.066404348119256,0
2,263.64,131.82,2,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-24.03578140428094,-46.530235161553335,0
1,41.69,41.69,1,1,1,3.0,0.0,1.0,1.0,1,credit_card,BA,-14.859832514645236,-40.83690607497875,1
2,435.14,217.57,2,1,1,5.0,0.0,8.0,8.0,1,credit_card,SP,-21.17984836317826,-47.788588427365454,0
1,241.74,120.87,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,RJ,-22.651862411735703,-43.06551619664904,0
2,407.22,203.61,2,2,2,5.0,0.0,2.0,2.0,1,credit_card,RJ,-22.82756926595803,-43.05486948642519,0
1,30.96,30.96,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SP,-23.55892735621208,-46.839046984867736,1
1,48.83,48.83,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-22.186663153192384,-49.92666126848376,0
1,75.1,75.1,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RS,-30.12585777009474,-51.20880300707806,0
1,76.67,76.67,1,1,1,4.0,0.0,7.0,7.0,1,credit_card,SP,-23.553061215274745,-46.63929764396129,1
1,198.12,198.12,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,RJ,-22.831089434821656,-43.01549223095537,0
1,132.04999999999998,132.04999999999998,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-22.705135118681024,-47.29428881880506,0
1,112.46,112.46,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,PR,-25.404370519297863,-49.34539606180636,0
1,84.42999999999999,84.42999999999999,1,1,1,1.0,1.0,5.0,5.0,1,credit_card,SP,-23.49600538997414,-46.73531948585162,1
1,0.0,0.0,1,0,0,1.0,0.0,5.0,5.0,1,credit_card,SC,-26.23245736487784,-49.41149094333797,1
1,210.64,210.64,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,BA,-12.613335402339558,-38.30095545324636,1
1,124.76,124.76,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SP,-23.983541239071087,-46.24042008714389,0
1,69.73,69.73,1,1,1,5.0,1.0,1.0,1.0,1,credit_card,SP,-23.48529825497048,-47.459635242237255,0
1,31.22,31.22,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,MG,-22.118146281129786,-45.05476140222323,0
1,22.18,22.18,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.08584137431789,-47.21665233680304,0
1,76.85000000000001,76.85000000000001,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.51476952258589,-46.567834493467096,1
1,32.69,32.69,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,GO,-17.884803392330245,-51.71716742241496,0
1,100.57,100.57,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.28760804713916,-47.2813697426847,0
1,88.31,88.31,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.557529595563345,-46.67978013067919,0
1,55.56,55.56,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,DF,-15.829962535225208,-47.91015382498375,0
1,363.96,363.96,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,PE,-8.296751632469514,-35.97352671731392,0
1,84.91000000000001,84.91000000000001,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.598938357161533,-46.72487053932291,0
1,207.02,207.02,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,MS,-20.48669401581947,-54.59264001600395,0
1,419.12,419.12,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,RS,-32.03474706992408,-52.09718516703497,0
1,42.27,42.27,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-24.009817685377843,-46.4071950523603,1
1,94.74,94.74,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,RJ,-22.826097080798668,-43.5902170166229,0
1,79.63,79.63,1,1,1,2.0,0.0,1.0,1.0,1,credit_card,BA,-13.010015222275996,-38.48661741900672,0
1,194.06,194.06,1,1,1,3.0,0.0,8.0,8.0,1,credit_card,BA,-12.550955410024526,-38.70658835489125,1
1,39.75,39.75,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.1165967197612,-47.23775015520105,0
1,50.86,50.86,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,MG,-15.483003568217107,-44.37523758398181,1
1,108.2,108.2,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,ES,-20.34038535092657,-40.38492561644695,0
1,102.74,102.74,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RS,-30.1822195465206,-50.21288626239739,1
1,72.05,72.05,1,1,1,5.0,0.0,1.0,1.0,1,boleto,TO,-10.154228038108592,-48.31450204139296,0
1,24.38,24.38,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SP,-23.58709705321129,-46.64167190190703,0
1,56.78,56.78,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.47637572836075,-46.35575523941053,0
1,131.33,131.33,1,1,1,3.0,0.0,1.0,1.0,1,credit_card,SP,-23.40942694188305,-46.402454116789166,1
1,238.41,238.41,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,PR,-24.96493506465271,-53.48467598234749,0
1,148.69,148.69,1,1,1,3.0,0.0,1.0,1.0,1,boleto,RJ,-21.20329463101819,-41.89386496737989,0
1,116.34,116.34,1,1,1,5.0,0.0,1.0,1.0,1,boleto,PE,-8.664875477141445,-35.726476853072626,0
1,204.06,102.03,1,2,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.566868075187305,-46.80083878253548,1
1,96.8,96.8,1,1,1,5.0,0.0,1.0,1.0,1,boleto,RJ,-22.818635319814973,-43.03378619327647,0
2,182.32,91.16,2,2,2,4.0,0.0,1.0,1.0,2,credit_card,SP,-23.58922940217364,-46.61678227733941,0
1,865.01,865.01,1,1,1,1.0,0.0,10.0,10.0,1,credit_card,RJ,-22.8995385161688,-43.230878669504285,0
1,322.17,322.17,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,SP,-23.558727941411707,-46.43035804759749,0
1,275.19,275.19,1,1,1,4.0,0.0,8.0,8.0,1,credit_card,SP,-23.127852305170336,-46.56900104925317,0
1,78.22,78.22,1,1,1,4.0,0.0,1.0,1.0,1,boleto,MG,-16.918031460404087,-42.481529320785285,0
1,40.86,40.86,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,SP,-20.81507602865099,-49.507089050663794,1
1,206.87,206.87,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,MG,-18.97842182994751,-41.9790122883439,1
1,262.37,262.37,1,1,1,1.0,0.0,9.0,9.0,1,credit_card,RJ,-22.840436827626483,-43.0862182058148,0
1,998.5,249.625,1,2,2,1.0,0.0,1.0,1.0,1,credit_card,GO,-18.405852798154,-49.241674031855126,1
1,257.42,128.71,1,1,1,4.0,0.0,4.0,4.0,1,credit_card,PA,-1.450045174862744,-48.45935098685262,0
1,61.75,61.75,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-23.587329797616047,-48.01967626124857,1
1,77.03,77.03,1,1,1,5.0,0.0,7.0,7.0,1,credit_card,CE,-3.7357818583649247,-39.786741972902966,0
1,96.88,96.88,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-22.930008247746127,-46.52631376970096,1
1,162.25,162.25,1,1,1,0.0,1.0,1.0,1.0,1,boleto,RJ,-22.884219886097803,-43.61894162910863,1
1,57.46,57.46,1,1,1,3.0,0.0,1.0,1.0,1,credit_card,SP,-22.93161122848548,-47.11184961438457,0
1,73.34,73.34,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-21.19453025491837,-47.81456425043532,1
1,39.75,39.75,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.02772648248376,-45.533510125062406,0
1,159.07,159.07,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,RJ,-22.906502218476952,-43.36652097076228,0
1,159.04000000000002,159.04000000000002,1,1,1,3.0,0.0,1.0,1.0,1,credit_card,BA,-13.866785184942534,-40.06955011551776,1
1,34.0,34.0,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,DF,-15.755924819846092,-47.88377964710585,1
3,157.77,52.59,3,1,2,5.0,0.0,1.0,1.0,2,voucher,SP,-22.7410707131947,-46.89673892811872,0
1,63.86,63.86,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-23.01968280089397,-48.01232176637028,1
1,177.36,177.36,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MG,-21.775219369192417,-43.34072444164519,1
1,143.94,143.94,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.47370696511353,-46.86604858214209,0
1,174.42000000000002,174.42000000000002,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.66714021425089,-46.690598109164895,0
1,180.45,180.45,1,1,1,1.0,1.0,1.0,1.0,1,boleto,MG,-19.931996557590267,-43.93228112770117,1
1,299.84000000000003,299.84000000000003,1,1,1,1.0,0.0,1.0,1.0,1,credit_card,SP,-23.541181778693627,-46.51830622317262,1
1,165.57,165.57,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-21.0446099971916,-49.37573507577499,1
1,101.34,101.34,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MG,-22.755744824598303,-46.13954709637704,1
1,69.32,69.32,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-22.93462983194668,-47.041352790036925,0
1,139.56,139.56,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-23.53525108248203,-46.78465104369148,0
2,108.72,54.36,2,1,1,5.0,0.0,1.0,1.0,1,credit_card,PR,-23.312555098328687,-51.1673124203088,0
1,436.7,436.7,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-22.79056467500701,-47.29415705335045,0
1,192.95,192.95,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,RJ,-22.52168151589374,-44.11266260053657,1
1,1255.43,1255.43,1,1,1,5.0,0.0,10.0,10.0,1,credit_card,SC,-26.03472668953105,-48.85364164520897,0
1,59.18,59.18,1,1,1,2.0,0.0,3.0,3.0,1,credit_card,BA,-10.59350789825776,-38.38396307994342,0
1,72.64,72.64,1,1,1,5.0,0.0,7.0,7.0,1,credit_card,PR,-24.554779706474,-54.058913651473326,1
3,602.73,120.546,3,2,3,4.2,0.0,1.0,1.0,1,boleto,SP,-23.671384107825496,-46.732611551417214,0
2,181.76,90.88,2,1,1,5.0,0.0,1.0,1.0,1,credit_card,MG,-18.91291402909292,-48.278268098117366,0
1,307.64,153.82,1,1,1,1.0,0.0,4.0,4.0,1,credit_card,PR,-25.45490848453867,-49.35002891925828,0
1,85.24,85.24,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RJ,-22.88966091419736,-43.304703468590944,1
1,41.69,41.69,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,BA,-14.068210015069694,-39.63984600896941,1
1,96.02,96.02,1,1,1,5.0,0.0,9.0,9.0,1,credit_card,ES,-20.34803812795832,-40.337159043939785,1
1,26.29,26.29,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-23.295933326736925,-46.74004584918371,0
1,1119.6,1119.6,1,1,1,3.0,0.0,10.0,10.0,1,credit_card,SP,-23.64695534986756,-46.66664737940052,0
1,83.10000000000001,83.10000000000001,1,1,1,5.0,0.0,1.0,1.0,1,boleto,RJ,-22.727537783707653,-43.45362154898771,1
1,44.0,44.0,1,1,1,4.0,0.0,1.0,1.0,1,voucher,ES,-20.833354593856072,-41.154771117529016,1
1,44.41,44.41,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,ES,-20.62951940460962,-40.74841745360752,0
1,2031.09,2031.09,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,PR,-23.40965319512197,-51.43582172749346,0
1,222.68,222.68,1,1,1,1.0,1.0,1.0,1.0,1,credit_card,MG,-21.693233185375103,-45.2593660660522,0
1,87.58,87.58,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,MG,-22.24636567641108,-45.70682849228701,0
1,264.22,264.22,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,BA,-10.344912147280342,-39.82950072004528,0
1,368.11,368.11,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,SP,-23.31419673723582,-45.97610889142111,0
1,96.47,96.47,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-23.58969744685186,-46.6245677670964,0
1,221.28,221.28,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.61230417780568,-46.685689349686015,0
2,221.98,110.99,2,2,2,5.0,0.0,4.5,5.0,1,credit_card,BA,-9.179311475008912,-40.97942536734147,0
1,283.54,141.77,1,1,2,5.0,0.0,5.0,5.0,1,credit_card,GO,-16.282594030827305,-48.94295173717864,0
1,44.37,44.37,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,BA,-14.873266879364053,-40.81190821111991,1
1,161.01,161.01,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,RJ,-22.90365989654492,-43.10725580140319,0
1,139.17,139.17,1,1,1,5.0,1.0,6.0,6.0,1,credit_card,SP,-23.458048869363065,-46.49903332079232,1
1,117.74,117.74,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,SP,-24.04715734321836,-46.52546315815759,0
1,125.33,125.33,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,BA,-13.010015222275996,-38.48661741900672,0
1,201.42,201.42,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,MG,-19.95400543865616,-43.93067098331156,0
1,30.79,30.79,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-21.27938840187532,-49.40913063937496,0
1,190.48,190.48,1,1,1,4.0,0.0,1.0,1.0,1,boleto,GO,-15.728157848258732,-48.27733017756257,1
1,33.77,33.77,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.6881812703052,-46.63754496306059,1
1,55.62,55.62,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,PE,-8.26333336384059,-35.966623190811944,1
1,44.87,44.87,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SP,-21.252543416637906,-48.33861987648378,0
1,383.98,191.99,1,1,1,4.0,0.0,1.0,1.0,1,boleto,RS,-30.034484896001043,-51.1803787812294,1
1,83.22,83.22,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.64997894064348,-46.75276015709101,0
1,97.87,97.87,1,1,1,5.0,0.0,1.0,1.0,1,voucher,SP,-20.809993737205183,-49.34936808827679,1
1,109.26,36.42,1,1,1,3.0,0.0,1.0,1.0,1,credit_card,RJ,-22.90637918832142,-43.28814353011191,1
1,104.37,104.37,1,1,1,1.0,0.0,3.0,3.0,1,credit_card,RJ,-22.85534509298971,-43.76583456328473,1
1,205.57,205.57,1,1,1,4.0,0.0,5.0,5.0,1,credit_card,RS,-29.49725092868256,-51.958373172436566,1
1,137.38,137.38,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,CE,-3.8354854091881374,-38.518107831800016,0
1,104.08,104.08,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.513694056371232,-46.68877017677887,0
1,320.18,320.18,1,1,1,1.0,0.0,1.0,1.0,1,boleto,SP,-24.18242806106648,-46.80217225634122,0
1,222.7,222.7,1,1,1,5.0,0.0,1.0,1.0,1,boleto,RJ,-22.88256350887058,-43.3659529458447,0
1,94.3,94.3,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RJ,-22.91708306180063,-43.231032967322406,0
1,79.2,79.2,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-23.554347496577684,-46.84161160203461,1
1,95.58,95.58,1,1,1,1.0,0.0,1.0,1.0,1,boleto,PE,-8.07484027361724,-34.89385141342173,1
1,128.55,128.55,1,1,1,5.0,0.0,1.0,1.0,1,boleto,PR,-25.417760213373427,-49.20670235791806,0
1,148.76,148.76,1,1,1,3.0,0.0,6.0,6.0,1,credit_card,MG,-16.88745420490822,-42.09479737921372,1
1,138.48,69.24,1,1,1,4.0,0.0,8.0,8.0,1,credit_card,SP,-23.550582582265097,-47.45777387882521,1
2,205.5,41.1,2,1,1,0.0,0.8,8.8,10.0,1,credit_card,SC,-27.817961265508973,-50.33084541862557,1
1,72.68,72.68,1,1,1,5.0,0.0,7.0,7.0,1,credit_card,SP,-23.984935700019548,-46.30290196145685,1
1,32.129999999999995,32.129999999999995,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,RJ,-22.70996485652445,-43.57640761287984,0
1,150.21,150.21,1,1,1,3.0,1.0,1.0,1.0,1,credit_card,BA,-12.79223227673966,-38.39230405572618,0
1,112.77,112.77,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,MA,-4.947461226931624,-47.487842333373074,0
1,180.32,180.32,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,RS,-29.68254112224192,-51.12349408038187,0
1,171.84,171.84,1,1,1,1.0,0.0,4.0,4.0,1,credit_card,SP,-23.644821219376286,-46.81981528012168,1
1,43.78,43.78,1,1,1,3.0,0.0,1.0,1.0,1,credit_card,BA,-12.90200630234746,-38.40521581820633,1
1,87.58,87.58,1,1,1,0.0,0.0,1.0,1.0,1,boleto,RS,-29.699222136477108,-53.736748730512346,0
1,100.91,100.91,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,GO,-16.610870041729058,-49.32492183161803,1
1,205.26,205.26,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,RS,-29.79224496221863,-51.86129882934187,0
1,82.59,82.59,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,PR,-23.31221783329623,-51.36379497984261,1
1,52.92,52.92,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SE,-10.949373947914008,-37.08621178326707,0
1,188.94,188.94,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.56883168516707,-46.43634862490832,0
1,77.66,77.66,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MG,-18.775579199268293,-42.93188489378452,1
1,33.34,33.34,1,1,1,1.0,0.0,1.0,1.0,1,boleto,SP,-23.58580299533413,-46.67992576165717,0
1,195.92,195.92,1,1,1,5.0,0.0,1.0,1.0,1,boleto,DF,-15.715464187805098,-47.88594836922104,1
1,100.34,100.34,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,MG,-19.804410821816905,-44.02615885988262,1
2,122.05,61.025000000000006,2,2,2,2.5,0.0,1.0,1.0,1,boleto,SP,-23.548161661113063,-46.29621539486716,1
1,499.4,249.7,1,1,1,5.0,0.0,1.0,1.0,1,debit_card,SP,-23.553373645085976,-46.59300623155875,1
1,301.3,301.3,1,1,1,3.0,1.0,1.0,1.0,1,credit_card,SP,-23.45478812266396,-46.60869135301304,1
1,145.5,72.75,1,1,1,1.0,0.0,5.0,5.0,1,credit_card,SP,-23.581796451350908,-46.581319173673805,1
1,55.04,55.04,1,1,1,5.0,1.0,2.0,2.0,1,credit_card,SP,-23.548875095862027,-46.83034096769393,0
2,922.16,230.54,2,1,2,1.0,0.5,6.0,6.0,1,credit_card,PR,-23.33878565594697,-51.13612711580655,0
1,306.16,306.16,1,1,1,4.0,0.0,4.0,4.0,1,credit_card,RS,-29.682815305131044,-51.13781024977156,0
1,2751.24,2751.24,1,1,1,1.0,1.0,10.0,10.0,1,credit_card,RJ,-22.790333136841088,-43.0041307964017,1
2,135.7,67.85,2,2,2,4.0,0.0,5.5,9.0,1,credit_card,RJ,-22.841994214208608,-43.26502799691851,0
1,102.03,102.03,1,1,1,0.0,0.0,2.0,2.0,1,credit_card,SP,-23.51230773096552,-46.48078812218888,1
2,206.13,103.065,2,2,2,5.0,0.0,3.0,3.0,1,credit_card,PR,-25.55593080144201,-48.55425335161812,0
1,355.77,177.885,1,1,1,1.0,0.0,5.0,5.0,1,credit_card,SP,-23.022604507462635,-45.55014063823669,1
1,138.03,46.01,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,MG,-20.080202742189616,-44.59543481018952,1
1,212.88,212.88,1,1,1,1.0,0.0,8.0,8.0,1,credit_card,SP,-23.32482269222057,-45.99103691938056,1
1,65.71000000000001,65.71000000000001,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.95317158734069,-46.31886540401037,1
1,32.7,32.7,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.453497630299413,-45.093703696151486,0
1,99.9,99.9,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,RJ,-22.90944638719964,-43.18023952743163,0
1,87.21000000000001,87.21000000000001,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,PE,-8.26953643239802,-35.975510819304034,1
1,109.31,109.31,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,RJ,-22.9226494320251,-43.24366443678431,1
1,133.35,133.35,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,BA,-12.944519507074768,-38.437426389326006,1
1,49.41,49.41,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.58710536913071,-46.678849042290736,0
2,358.44,179.22,2,1,1,3.5,0.0,8.0,8.0,1,credit_card,RJ,-22.77033528730493,-43.42236114675775,0
1,141.97,141.97,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,BA,-13.004200594696137,-38.51828023433679,0
1,71.14,71.14,1,1,1,1.0,0.0,1.0,1.0,1,voucher,GO,-16.625539086379582,-49.29446173114566,1
1,85.52,85.52,1,1,1,5.0,0.0,7.0,7.0,1,credit_card,SP,-23.249572573733488,-47.31476690170011,1
1,272.8,272.8,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,PR,-25.42462684918724,-49.25382259847708,1
1,67.6,67.6,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,PR,-24.95151438417008,-53.42496199784473,1
1,134.66,67.33,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-23.565351281149777,-46.51889252371584,0
1,63.08,63.08,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SC,-26.778452342989908,-51.01103741239236,0
1,149.85,149.85,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,BA,-12.903826124793792,-38.48411555646431,0
1,47.68,47.68,1,1,1,3.0,0.0,3.0,3.0,1,credit_card,DF,-15.684001063028054,-48.19470839088088,1
1,46.13,46.13,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,MG,-19.98837059490745,-44.050200333703685,0
1,326.36,326.36,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.481564864390496,-46.548652839972725,0
1,200.23,200.23,1,1,1,4.0,0.0,5.0,5.0,1,credit_card,RJ,-22.71197228755435,-42.630201171688654,0
1,86.67,86.67,1,1,1,1.0,0.0,1.0,1.0,1,boleto,GO,-18.14648796459789,-47.92548365471335,1
1,374.15,374.15,1,1,1,5.0,0.0,10.0,10.0,1,credit_card,GO,-16.682842952703655,-49.2985223028823,1
1,378.83,378.83,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,MS,-20.793456484321467,-51.696422737386605,1
1,134.71,134.71,1,1,1,5.0,0.0,10.0,10.0,1,credit_card,SP,-23.666318976530427,-46.73667460195048,0
1,27.98,27.98,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,RJ,-21.733872855088524,-41.31572959360747,1
1,63.98,63.98,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RJ,-22.924011682660407,-43.55850387375574,1
1,44.1,44.1,1,1,1,4.0,0.0,1.0,1.0,1,boleto,RS,-30.336582673611524,-54.323633403043296,1
1,112.86,56.43,1,1,1,1.0,0.0,2.0,2.0,1,credit_card,DF,-15.863958385625352,-47.87486979605514,0
1,64.78999999999999,64.78999999999999,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,BA,-12.989205043327871,-38.48723859085749,0
